"lat_grid","lon_grid","sstmean","sstsd","year","month"
-2,48,26.6671875,0.0837386097442796,2017,8
-2,50,26.923453125,0.137849115776047,2017,8
-2,52,27.573390625,0.327278902330588,2017,8
-2,54,28.404421875,0.253870095808141,2017,8
-2,56,28.69565625,0.121457448130402,2017,8
-2,58,29.09759375,0.23304640308759,2017,8
-2,60,29.574609375,0.274824712804102,2017,8
-2,62,29.603375,0.15298589000193,2017,8
-2,64,29.778921875,0.14211802659108,2017,8
-2,66,29.74325,0.163298246960332,2017,8
-2,68,29.6309375,0.143052756945965,2017,8
-2,70,29.56021875,0.207794577189887,2017,8
-2,72,29.65965625,0.0876260486656903,2017,8
-2,74,29.543421875,0.0790127184231692,2017,8
-2,76,29.26596875,0.12003663048724,2017,8
-2,78,29.080921875,0.0473639420440529,2017,8
-2,80,29.14778125,0.0870897126849985,2017,8
-2,82,29.366046875,0.0981137062553378,2017,8
-2,84,29.469140625,0.0524137590040679,2017,8
-2,86,29.36665625,0.0507813843050335,2017,8
0,42,25.9283333333333,0.15756807090809,2017,8
0,44,26.2790517241379,0.123202076539488,2017,8
0,46,26.3010625,0.130981626604408,2017,8
0,48,26.473953125,0.155624745011584,2017,8
0,50,26.806734375,0.148950640827013,2017,8
0,52,27.44071875,0.321636562556274,2017,8
0,54,28.56990625,0.441928591471877,2017,8
0,56,28.8435625,0.17277270829086,2017,8
0,58,29.815171875,0.39841593304531,2017,8
0,60,30.209625,0.113215835450813,2017,8
0,62,30.12721875,0.167918108229662,2017,8
0,64,30.222703125,0.136901735085588,2017,8
0,66,30.159140625,0.0621475119698899,2017,8
0,68,30.01465625,0.146745673390156,2017,8
0,70,29.86790625,0.0996907470113579,2017,8
0,72,29.5476875,0.152402024212695,2017,8
0,74,29.350484375,0.0988280520852671,2017,8
0,76,29.15203125,0.0721820820993026,2017,8
0,78,29.072,0.0812784748638317,2017,8
0,80,28.78146875,0.225279295348459,2017,8
0,82,28.8238125,0.322511074006991,2017,8
0,84,29.071125,0.232843192687594,2017,8
0,86,29.1970625,0.097974301271698,2017,8
2,44,26.0951428571429,0.126268798694727,2017,8
2,46,26.0310740740741,0.322621915048995,2017,8
2,48,26.33471875,0.188994118389209,2017,8
2,50,26.412734375,0.197312518383184,2017,8
2,52,26.23609375,0.334180434047237,2017,8
2,54,26.964421875,0.556959597995764,2017,8
2,56,28.1895625,0.357432727603258,2017,8
2,58,29.1105,0.263835205901365,2017,8
2,60,29.654265625,0.328902708738429,2017,8
2,62,30.226515625,0.144857455077972,2017,8
2,64,30.179921875,0.10089257286798,2017,8
2,66,30.074734375,0.0777966911173576,2017,8
2,68,30.1863125,0.0714789068675797,2017,8
2,70,29.8800625,0.194744266578196,2017,8
2,72,29.231703125,0.184003422991582,2017,8
2,74,29.101890625,0.169486443451648,2017,8
2,76,28.986375,0.0957139421931759,2017,8
2,78,28.879609375,0.115348005836238,2017,8
2,80,28.401703125,0.182870123024078,2017,8
2,82,28.23471875,0.100246279074358,2017,8
2,84,28.500234375,0.167576444738959,2017,8
2,86,28.74409375,0.140667615406652,2017,8
4,46,25.414,0.133496067357807,2017,8
4,48,25.8720689655172,0.456593214559051,2017,8
4,50,25.98434375,0.12588117586243,2017,8
4,52,25.86790625,0.146172079364406,2017,8
4,54,26.065171875,0.249806627098763,2017,8
4,56,27.5438125,0.720849870440639,2017,8
4,58,28.694640625,0.235970025483296,2017,8
4,60,29.10440625,0.243527301604942,2017,8
4,62,29.541015625,0.170541015146569,2017,8
4,64,29.80984375,0.165535611547716,2017,8
4,66,30.04528125,0.185250878261954,2017,8
4,68,30.254828125,0.167622171004618,2017,8
4,70,29.966921875,0.166619165105805,2017,8
4,72,29.335421875,0.301827912953223,2017,8
4,74,28.774921875,0.131928829380941,2017,8
4,76,28.48853125,0.326858542712967,2017,8
4,78,28.486984375,0.35061005754313,2017,8
4,80,28.318671875,0.589914200236673,2017,8
4,82,28.36625,0.112610016752578,2017,8
4,84,28.37215625,0.0948206692941831,2017,8
4,86,28.46925,0.0697886209414059,2017,8
6,48,24.5322307692308,0.825373045728648,2017,8
6,50,25.75003125,0.402435126143293,2017,8
6,52,26.143921875,0.22130739267718,2017,8
6,54,26.025421875,0.170723558661782,2017,8
6,56,26.86534375,0.381218648203489,2017,8
6,58,28.314015625,0.509352763659158,2017,8
6,60,28.922734375,0.250613294861841,2017,8
6,62,29.17059375,0.176248266342931,2017,8
6,64,29.355328125,0.168211700958303,2017,8
6,66,29.436453125,0.189942842671533,2017,8
6,68,29.4853125,0.206012395604869,2017,8
6,70,29.344546875,0.179999376514573,2017,8
6,72,29.093140625,0.173308685718965,2017,8
6,74,28.60471875,0.224562323427539,2017,8
6,76,27.5014375,0.995176252635443,2017,8
6,78,27.6600862068966,0.338884459142814,2017,8
6,80,28.3464583333333,0.761680178185424,2017,8
6,82,29.317,0.414431643702055,2017,8
6,84,28.732,0.282097922883594,2017,8
6,86,28.4264375,0.0710646854360801,2017,8
8,48,25.52,NA,2017,8
8,50,25.3889259259259,0.874974972188733,2017,8
8,52,26.37425,0.190128861898935,2017,8
8,54,26.0883125,0.153826935841796,2017,8
8,56,26.3379375,0.356982409197134,2017,8
8,58,27.088234375,0.41551328908084,2017,8
8,60,27.515390625,0.586441721408979,2017,8
8,62,28.5711875,0.194506936669874,2017,8
8,64,28.967703125,0.240453782622318,2017,8
8,66,29.199921875,0.227044314581384,2017,8
8,68,28.99934375,0.261367722394185,2017,8
8,70,28.898109375,0.190162012562513,2017,8
8,72,28.619734375,0.171106876670833,2017,8
8,74,27.801484375,0.42718458120425,2017,8
8,76,26.77625,0.824672912762071,2017,8
8,78,28.6687547169811,1.02005983809511,2017,8
8,80,29.20808,0.580967519552952,2017,8
8,82,29.418125,0.152614515941933,2017,8
8,84,29.0115,0.212327988270917,2017,8
8,86,28.523375,0.114214215826114,2017,8
10,42,30.1036315789474,0.496134301992954,2017,8
10,44,29.6767592592593,0.34549837862084,2017,8
10,46,30.1369,0.359369376433147,2017,8
10,48,30.9819583333333,0.169581192344851,2017,8
10,50,25.4713255813953,3.47357928971674,2017,8
10,52,24.6995,1.08639055796911,2017,8
10,54,25.549765625,0.52306152304948,2017,8
10,56,26.258203125,0.330769097983103,2017,8
10,58,26.596125,0.423320266015044,2017,8
10,60,27.06953125,0.390377756357519,2017,8
10,62,28.0945,0.143897670872533,2017,8
10,64,28.195140625,0.259153620384384,2017,8
10,66,28.26240625,0.20060628095929,2017,8
10,68,28.3171875,0.162737287070833,2017,8
10,70,28.46840625,0.0900858001512387,2017,8
10,72,28.421515625,0.148359065952832,2017,8
10,74,27.4715862068966,0.51071686922224,2017,8
10,76,26.813,0.68507167508225,2017,8
10,78,29.1732666666667,0.516992051150093,2017,8
10,80,29.6595,0.150195956659377,2017,8
10,82,29.3066875,0.0764186204766585,2017,8
10,84,29.0764375,0.165929500711445,2017,8
10,86,29.00875,0.261846667764466,2017,8
12,40,33.31075,0.260182884397366,2017,8
12,42,31.143619047619,1.60062617247707,2017,8
12,44,29.4562,0.644610817379256,2017,8
12,46,29.8476,0.681803262597715,2017,8
12,48,30.83478125,0.645730752990086,2017,8
12,50,28.974390625,1.24210606628851,2017,8
12,52,24.834921875,0.687675525753417,2017,8
12,54,25.470546875,0.557938749829681,2017,8
12,56,25.64675,0.49200070976849,2017,8
12,58,26.011078125,0.32814332450722,2017,8
12,60,26.946078125,0.377839022776812,2017,8
12,62,27.570859375,0.215585056111621,2017,8
12,64,27.77778125,0.164907330277841,2017,8
12,66,27.857,0.0833915986785163,2017,8
12,68,28.09290625,0.15509758512852,2017,8
12,70,28.421375,0.0558249816070599,2017,8
12,72,28.461984375,0.205045135734774,2017,8
12,74,27.4767096774194,0.428489843796278,2017,8
12,78,28.681,0.00989949493661372,2017,8
12,80,29.544828125,0.262618049325154,2017,8
12,82,29.33565625,0.101016927506518,2017,8
12,84,29.2859375,0.0666404412702855,2017,8
12,86,29.2766875,0.0730900626492039,2017,8
14,38,32.7295,0.161126244499975,2017,8
14,40,32.5796825396825,0.498424382765712,2017,8
14,42,31.8817931034483,0.498891441047788,2017,8
14,46,27.211,0.0240416305603444,2017,8
14,48,27.2297142857143,0.631316990787625,2017,8
14,50,27.1378837209302,1.31305034193018,2017,8
14,52,25.34303125,0.664744322939995,2017,8
14,54,25.389171875,0.296859891846145,2017,8
14,56,25.278515625,0.316389953896433,2017,8
14,58,25.339640625,0.347800817253414,2017,8
14,60,26.3318125,0.354364930499978,2017,8
14,62,26.92375,0.225507399660382,2017,8
14,64,27.386796875,0.258086682847247,2017,8
14,66,27.726796875,0.0997215455994643,2017,8
14,68,28.072609375,0.203192192793674,2017,8
14,70,28.392171875,0.105013915130481,2017,8
14,72,28.6038620689655,0.355012648565172,2017,8
14,74,27.5285555555556,0.17657017805331,2017,8
14,80,29.329390625,0.243939728256439,2017,8
14,82,29.19934375,0.0924224632129507,2017,8
14,84,29.302046875,0.0723721488321805,2017,8
14,86,29.20696875,0.0929208766344578,2017,8
-20,38,25.77475,0.135427102162012,2017,9
-20,40,25.673109375,0.171456886819102,2017,9
-20,42,26.0765,0.115921155470925,2017,9
-20,44,26.4197333333333,0.273433582080775,2017,9
-20,48,25.0774516129032,0.24839818017445,2017,9
-20,50,24.985625,0.130438150520126,2017,9
-20,52,24.96796875,0.160655993396716,2017,9
-20,54,25.227765625,0.125054114278643,2017,9
-20,56,24.9546875,0.182235838389848,2017,9
-20,58,24.671703125,0.0918644065807239,2017,9
-20,60,24.787640625,0.151941234169244,2017,9
-20,62,24.60778125,0.242536756746304,2017,9
-20,64,23.905890625,0.235272561773388,2017,9
-20,66,23.950984375,0.259707252295429,2017,9
-20,68,23.8969375,0.255829176327325,2017,9
-20,70,23.8178125,0.309779792499882,2017,9
-20,72,23.932125,0.181944305101122,2017,9
-20,74,23.924140625,0.161084111636826,2017,9
-20,76,23.9485625,0.132835723226395,2017,9
-20,78,23.60821875,0.207132077237291,2017,9
-20,80,22.848296875,0.177666504037047,2017,9
-20,82,23.013921875,0.288858085916949,2017,9
-20,84,23.274015625,0.482762371864763,2017,9
-20,86,22.980875,0.685920184861183,2017,9
-18,38,25.956375,0.153854232960943,2017,9
-18,40,26.118921875,0.186576109385028,2017,9
-18,42,25.989734375,0.15524586155438,2017,9
-18,44,26.16615,0.290311316566054,2017,9
-18,48,25.0064,0.140610302406535,2017,9
-18,50,25.067734375,0.0659938049491516,2017,9
-18,52,25.12853125,0.11550124973556,2017,9
-18,54,25.365984375,0.0521978811792509,2017,9
-18,56,25.346265625,0.163264732161778,2017,9
-18,58,25.3119375,0.238820240228623,2017,9
-18,60,25.289640625,0.178223274199163,2017,9
-18,62,24.9759375,0.127751603599416,2017,9
-18,64,24.737125,0.169977169335291,2017,9
-18,66,24.597265625,0.116760267511875,2017,9
-18,68,24.366921875,0.125400856264956,2017,9
-18,70,24.494453125,0.170794867185013,2017,9
-18,72,24.700390625,0.265228420104915,2017,9
-18,74,24.790734375,0.366273912689757,2017,9
-18,76,24.530828125,0.327800779349989,2017,9
-18,78,24.311078125,0.272705626782742,2017,9
-18,80,23.846125,0.450564883546992,2017,9
-18,82,23.895078125,0.43740650900171,2017,9
-18,84,24.13809375,0.244257782040412,2017,9
-18,86,24.8375,0.235325306756413,2017,9
-16,40,26.18448,0.155113551559981,2017,9
-16,42,26.208359375,0.0698398092661581,2017,9
-16,44,26.2946129032258,0.126906103773773,2017,9
-16,46,26.5173111111111,0.364083395929997,2017,9
-16,48,24.9715,0.115208506630369,2017,9
-16,50,25.226253968254,0.374172849838921,2017,9
-16,52,25.634703125,0.217402755468548,2017,9
-16,54,25.4776875,0.0893921048678148,2017,9
-16,56,25.5656875,0.08145285421836,2017,9
-16,58,25.566703125,0.0580086692173255,2017,9
-16,60,25.492453125,0.0758297863508522,2017,9
-16,62,25.439109375,0.209352146348098,2017,9
-16,64,25.389328125,0.381673718158503,2017,9
-16,66,25.250390625,0.424319609144292,2017,9
-16,68,25.19484375,0.368951892538766,2017,9
-16,70,24.9564375,0.183934156179661,2017,9
-16,72,25.321890625,0.265427903533533,2017,9
-16,74,25.686546875,0.236061259851713,2017,9
-16,76,25.160484375,0.103430674917497,2017,9
-16,78,25.009578125,0.128257034175425,2017,9
-16,80,25.504484375,0.472473094629535,2017,9
-16,82,25.954078125,0.56063740098829,2017,9
-16,84,25.834234375,0.704816282314389,2017,9
-16,86,25.88,0.559278740591326,2017,9
-14,40,26.2782916666667,0.0911883620638434,2017,9
-14,42,26.1614375,0.07542617014576,2017,9
-14,44,26.307015625,0.181483699227554,2017,9
-14,46,26.74921875,0.295892058222332,2017,9
-14,48,26.0043333333333,0.942886429100461,2017,9
-14,50,25.546328125,0.252429091391138,2017,9
-14,52,25.908515625,0.0620166368327694,2017,9
-14,54,25.819953125,0.163523060816054,2017,9
-14,56,25.82315625,0.272520639599896,2017,9
-14,58,25.780375,0.233397372164584,2017,9
-14,60,25.719203125,0.212872059324077,2017,9
-14,62,25.922828125,0.163737067070766,2017,9
-14,64,26.096984375,0.0936961472311022,2017,9
-14,66,26.02584375,0.185102735845422,2017,9
-14,68,25.752140625,0.275570972460989,2017,9
-14,70,25.424109375,0.283600776701396,2017,9
-14,72,25.576203125,0.167024490143032,2017,9
-14,74,26.021625,0.182387125346236,2017,9
-14,76,25.71746875,0.496346907894257,2017,9
-14,78,25.73715625,0.492867483357133,2017,9
-14,80,26.32284375,0.284009066407372,2017,9
-14,82,26.901859375,0.190243525404502,2017,9
-14,84,27.4870625,0.278832991773906,2017,9
-14,86,27.4323125,0.290234992387981,2017,9
-12,38,26.1255,0.0643467170879766,2017,9
-12,40,26.3261320754717,0.21525450390498,2017,9
-12,42,25.98671875,0.115296370177862,2017,9
-12,44,25.851984375,0.240287888985804,2017,9
-12,46,25.67334375,0.309440007199385,2017,9
-12,48,25.3314375,0.271988904710678,2017,9
-12,50,25.66371875,0.240739302371568,2017,9
-12,52,26.01065625,0.192738758859412,2017,9
-12,54,26.428703125,0.39840362717828,2017,9
-12,56,26.812859375,0.34260875308213,2017,9
-12,58,26.624078125,0.322229894501913,2017,9
-12,60,26.442578125,0.212020050316264,2017,9
-12,62,26.451890625,0.166798244936477,2017,9
-12,64,26.40721875,0.151597783284669,2017,9
-12,66,26.345625,0.176875303578179,2017,9
-12,68,26.663,0.176890962738102,2017,9
-12,70,26.607046875,0.202571283137527,2017,9
-12,72,26.12503125,0.28784409187989,2017,9
-12,74,26.2618125,0.329070932431639,2017,9
-12,76,27.0640625,0.213711708720988,2017,9
-12,78,27.253203125,0.176440572277566,2017,9
-12,80,27.139140625,0.288308634625471,2017,9
-12,82,27.288234375,0.284341106474862,2017,9
-12,84,27.64815625,0.190715629639757,2017,9
-12,86,27.9431875,0.109496925129901,2017,9
-10,38,26.158125,0.0499698123156079,2017,9
-10,40,26.0154375,0.128529642680664,2017,9
-10,42,25.732296875,0.119866285248546,2017,9
-10,44,25.44040625,0.210139086121247,2017,9
-10,46,25.395109375,0.338030951770927,2017,9
-10,48,25.712625,0.285497810849751,2017,9
-10,50,26.03278125,0.207981872588447,2017,9
-10,52,26.3330625,0.103031028613437,2017,9
-10,54,26.91740625,0.294894047087995,2017,9
-10,56,27.60884375,0.137299142617469,2017,9
-10,58,27.39275,0.191252015239927,2017,9
-10,60,27.236109375,0.15925990708886,2017,9
-10,62,27.164,0.210841172449785,2017,9
-10,64,27.07775,0.228268986414559,2017,9
-10,66,26.903328125,0.177676186172871,2017,9
-10,68,26.973671875,0.181603445066223,2017,9
-10,70,27.187796875,0.194343843519389,2017,9
-10,72,27.131296875,0.335461003798421,2017,9
-10,74,27.310390625,0.270317956064764,2017,9
-10,76,27.68653125,0.1686296749149,2017,9
-10,78,27.888453125,0.195994973185255,2017,9
-10,80,28.0035,0.26502123305172,2017,9
-10,82,28.0676875,0.255294033715623,2017,9
-10,84,27.687015625,0.194419811860951,2017,9
-10,86,27.4663125,0.126411370839096,2017,9
-8,38,25.95625,0.182310371149234,2017,9
-8,40,25.9845625,0.14159834486971,2017,9
-8,42,26.212515625,0.286156078634171,2017,9
-8,44,26.249203125,0.158613754651614,2017,9
-8,46,26.216375,0.100421097511414,2017,9
-8,48,26.274453125,0.12302637859967,2017,9
-8,50,26.327171875,0.124751505979077,2017,9
-8,52,26.768390625,0.243546457038716,2017,9
-8,54,26.97809375,0.203975077745469,2017,9
-8,56,27.333671875,0.183139469334643,2017,9
-8,58,27.344140625,0.171084669207087,2017,9
-8,60,27.291015625,0.112571598688786,2017,9
-8,62,27.596765625,0.152360968858003,2017,9
-8,64,27.90309375,0.251879583143934,2017,9
-8,66,27.76546875,0.239522737678658,2017,9
-8,68,27.82721875,0.384301942663475,2017,9
-8,70,27.681515625,0.283718896886332,2017,9
-8,72,27.53584375,0.21418877734669,2017,9
-8,74,27.79403125,0.193364116494295,2017,9
-8,76,27.735953125,0.106044230018602,2017,9
-8,78,28.103953125,0.135350858551818,2017,9
-8,80,28.34859375,0.0931782246429878,2017,9
-8,82,28.547109375,0.122052567023654,2017,9
-8,84,28.336546875,0.199393200890873,2017,9
-8,86,27.858875,0.182631790682077,2017,9
-6,38,25.439625,0.191361988687111,2017,9
-6,40,26.052953125,0.318324952753684,2017,9
-6,42,26.72978125,0.117027261611633,2017,9
-6,44,26.603265625,0.152247109304796,2017,9
-6,46,26.430265625,0.0587329825911101,2017,9
-6,48,26.568921875,0.111203846097627,2017,9
-6,50,26.76821875,0.192020374972975,2017,9
-6,52,27.454984375,0.293849410314978,2017,9
-6,54,27.634,0.13529086830832,2017,9
-6,56,27.767734375,0.382541677040057,2017,9
-6,58,28.01640625,0.255779959920291,2017,9
-6,60,28.34684375,0.511165776816963,2017,9
-6,62,28.4735625,0.387022532259028,2017,9
-6,64,28.61259375,0.228732374201678,2017,9
-6,66,28.494078125,0.240665433626145,2017,9
-6,68,28.599390625,0.138778528276943,2017,9
-6,70,28.69565625,0.351572983177035,2017,9
-6,72,28.203734375,0.405071039906622,2017,9
-6,74,28.40125,0.245490309510359,2017,9
-6,76,27.89509375,0.238359120732788,2017,9
-6,78,28.135796875,0.170124061145258,2017,9
-6,80,28.386953125,0.123853783440875,2017,9
-6,82,28.691078125,0.131267605584141,2017,9
-6,84,28.590921875,0.134346661832868,2017,9
-6,86,28.42928125,0.187219594090176,2017,9
-4,38,25.5435,0.269900598986615,2017,9
-4,40,26.0509824561403,0.271926427236438,2017,9
-4,42,26.572546875,0.140010082367959,2017,9
-4,44,26.565390625,0.12669268118668,2017,9
-4,46,26.518515625,0.0704901191291467,2017,9
-4,48,26.766421875,0.0828344696075175,2017,9
-4,50,26.8623125,0.114278811795524,2017,9
-4,52,27.421765625,0.280645612952429,2017,9
-4,54,27.98321875,0.154040653132413,2017,9
-4,56,28.232640625,0.104919979665155,2017,9
-4,58,28.28440625,0.216176421100181,2017,9
-4,60,28.974515625,0.1969631334602,2017,9
-4,62,28.9296875,0.111114251939735,2017,9
-4,64,29.0054375,0.173782647954733,2017,9
-4,66,29.112546875,0.19582952820518,2017,9
-4,68,29.143640625,0.1988265070626,2017,9
-4,70,29.20025,0.101643010518685,2017,9
-4,72,29.039765625,0.114188196397126,2017,9
-4,74,28.830890625,0.0704766351437869,2017,9
-4,76,28.6433125,0.180131246242888,2017,9
-4,78,28.550109375,0.154274041597135,2017,9
-4,80,28.559171875,0.08517201170209,2017,9
-4,82,28.67821875,0.139976581799889,2017,9
-4,84,28.9335625,0.188565080761364,2017,9
-4,86,29.08225,0.2138368386139,2017,9
-2,40,26.1884545454545,0.145837144538944,2017,9
-2,42,26.2216724137931,0.177335976889447,2017,9
-2,44,26.393609375,0.05936158160824,2017,9
-2,46,26.38215625,0.100545846567149,2017,9
-2,48,26.400046875,0.155484540107052,2017,9
-2,50,26.52721875,0.124628778142409,2017,9
-2,52,26.955375,0.254276658479733,2017,9
-2,54,27.620734375,0.23064101441366,2017,9
-2,56,28.235125,0.173682203856664,2017,9
-2,58,28.833046875,0.257856883505234,2017,9
-2,60,29.08496875,0.119808970799882,2017,9
-2,62,29.01646875,0.20878628617237,2017,9
-2,64,29.43009375,0.21236549197678,2017,9
-2,66,29.845625,0.159478166889031,2017,9
-2,68,29.835640625,0.134071453016251,2017,9
-2,70,29.52796875,0.190824524126058,2017,9
-2,72,29.0364375,0.142293445397793,2017,9
-2,74,28.913265625,0.144588221236165,2017,9
-2,76,28.939984375,0.133719499377947,2017,9
-2,78,28.790046875,0.13670434204127,2017,9
-2,80,28.67084375,0.0937575764134325,2017,9
-2,82,28.703578125,0.131363279724285,2017,9
-2,84,29.0729375,0.130281852577829,2017,9
-2,86,29.3318125,0.106026301514781,2017,9
0,42,26.0164166666667,0.149391771912483,2017,9
0,44,26.2039137931034,0.106457517180833,2017,9
0,46,26.357890625,0.0650745889955249,2017,9
0,48,26.38153125,0.0732878579237216,2017,9
0,50,26.47053125,0.114324096357402,2017,9
0,52,26.725515625,0.152995901199117,2017,9
0,54,27.41940625,0.26632106883675,2017,9
0,56,28.3389375,0.281181231451594,2017,9
0,58,29.122625,0.214561531486077,2017,9
0,60,29.420625,0.0740307743817097,2017,9
0,62,29.430171875,0.0892354749529547,2017,9
0,64,29.75771875,0.125552678977442,2017,9
0,66,29.8995,0.116076876551022,2017,9
0,68,29.82378125,0.112128394199303,2017,9
0,70,29.711578125,0.123921865383951,2017,9
0,72,29.61259375,0.324065039462123,2017,9
0,74,29.483796875,0.230897433402765,2017,9
0,76,29.413953125,0.128044440411281,2017,9
0,78,29.14596875,0.11260070889145,2017,9
0,80,28.811671875,0.108324036917973,2017,9
0,82,28.761234375,0.0729058410331162,2017,9
0,84,28.926234375,0.136818932852529,2017,9
0,86,29.3526875,0.11558391379873,2017,9
2,44,26.2821428571429,0.116733926190331,2017,9
2,46,26.1677962962963,0.287254300565842,2017,9
2,48,26.3924375,0.160384545330753,2017,9
2,50,26.530921875,0.125770047748716,2017,9
2,52,26.657046875,0.192059963328875,2017,9
2,54,27.366328125,0.298111093316457,2017,9
2,56,28.5244375,0.369762423726371,2017,9
2,58,28.9901875,0.0683561808494113,2017,9
2,60,29.277875,0.181086623137561,2017,9
2,62,29.58228125,0.0835825737039972,2017,9
2,64,29.682578125,0.0730015883035521,2017,9
2,66,29.70028125,0.0733814709431325,2017,9
2,68,29.628734375,0.12858944662658,2017,9
2,70,29.619078125,0.201644296648906,2017,9
2,72,29.172609375,0.44024522809804,2017,9
2,74,29.084328125,0.404970587005138,2017,9
2,76,28.956921875,0.242600285575899,2017,9
2,78,28.884046875,0.10667149240386,2017,9
2,80,28.772390625,0.0800038922044242,2017,9
2,82,28.792375,0.0835229271821777,2017,9
2,84,28.809109375,0.21310472253767,2017,9
2,86,29.1448125,0.159833872929,2017,9
4,46,26.0888333333333,0.425256354057958,2017,9
4,48,26.1438103448276,0.435320186936311,2017,9
4,50,26.571578125,0.145792285889892,2017,9
4,52,26.3393125,0.0887741695235904,2017,9
4,54,26.673703125,0.333936581741204,2017,9
4,56,28.128671875,0.601394967137252,2017,9
4,58,28.98878125,0.135689710076464,2017,9
4,60,29.3126875,0.191432766182422,2017,9
4,62,29.40178125,0.19201698575246,2017,9
4,64,29.392359375,0.145559388107637,2017,9
4,66,29.268765625,0.284791415856649,2017,9
4,68,28.897734375,0.265941051004028,2017,9
4,70,28.86546875,0.204992448080024,2017,9
4,72,28.388796875,0.201043166784435,2017,9
4,74,28.33115625,0.0955489102294303,2017,9
4,76,28.47325,0.074568600566701,2017,9
4,78,28.5446875,0.149894341094197,2017,9
4,80,28.256203125,0.379086838470014,2017,9
4,82,28.394140625,0.170031170549206,2017,9
4,84,28.545015625,0.134400431332866,2017,9
4,86,28.68578125,0.167082118958931,2017,9
6,48,25.649,0.413361149601653,2017,9
6,50,26.38840625,0.173282201134908,2017,9
6,52,26.3735,0.086018639545196,2017,9
6,54,26.347328125,0.177540610573406,2017,9
6,56,26.957796875,0.456283578618674,2017,9
6,58,28.03375,0.413581262048295,2017,9
6,60,28.7285625,0.258903479900835,2017,9
6,62,28.97625,0.221890434853252,2017,9
6,64,28.891375,0.273449597804938,2017,9
6,66,28.58828125,0.0884787605667516,2017,9
6,68,28.697609375,0.120463735857502,2017,9
6,70,28.6426875,0.0779482683558944,2017,9
6,72,28.584078125,0.116681809178869,2017,9
6,74,28.46815625,0.223246196131763,2017,9
6,76,27.713875,0.49493015380239,2017,9
6,78,28.0018448275862,0.222808375045286,2017,9
6,80,28.527125,0.543892677432981,2017,9
6,82,28.735359375,0.431185128258558,2017,9
6,84,28.533953125,0.169612483600866,2017,9
6,86,28.58003125,0.137847621429863,2017,9
8,48,26.021,NA,2017,9
8,50,25.9727592592593,0.777667216385615,2017,9
8,52,26.40325,0.11779939903369,2017,9
8,54,26.271875,0.256404473378009,2017,9
8,56,26.139625,0.308020072526719,2017,9
8,58,27.33784375,0.309587806799699,2017,9
8,60,27.830953125,0.251204048451321,2017,9
8,62,27.898765625,0.326898447518613,2017,9
8,64,28.134640625,0.157355765873296,2017,9
8,66,28.472234375,0.116553787867533,2017,9
8,68,28.71534375,0.0899799305224527,2017,9
8,70,28.791296875,0.0827207349464413,2017,9
8,72,28.729984375,0.163250172433609,2017,9
8,74,28.2364375,0.300135306788376,2017,9
8,76,27.207125,0.414671301205519,2017,9
8,78,28.6519811320755,0.717319623281593,2017,9
8,80,29.04984,0.481142787580585,2017,9
8,82,29.25796875,0.102367989904769,2017,9
8,84,29.2688125,0.0686853592218063,2017,9
8,86,29.140625,0.132866595719407,2017,9
10,42,30.6400526315789,1.46434423979868,2017,9
10,44,30.9773888888889,0.71936204485108,2017,9
10,46,31.12005,0.175983383539615,2017,9
10,48,31.4312916666667,0.348837133938594,2017,9
10,50,26.185488372093,2.896590371389,2017,9
10,52,25.490796875,0.606168612398189,2017,9
10,54,25.952046875,0.227827171316503,2017,9
10,56,26.11178125,0.364168653966464,2017,9
10,58,26.758171875,0.331119628058074,2017,9
10,60,27.22521875,0.242648643283455,2017,9
10,62,27.51821875,0.1658898533738,2017,9
10,64,28.0015,0.0908672501116718,2017,9
10,66,28.1756875,0.113962382403908,2017,9
10,68,28.4920625,0.121200722272456,2017,9
10,70,28.8585625,0.183477162196332,2017,9
10,72,29.061109375,0.143853774653788,2017,9
10,74,28.4030862068966,0.427012727715432,2017,9
10,76,27.3521666666667,0.126897465170376,2017,9
10,78,29.2409333333333,0.361161116928376,2017,9
10,80,29.532640625,0.13298315529891,2017,9
10,82,29.384296875,0.0709944508646373,2017,9
10,84,29.230015625,0.0807196780137953,2017,9
10,86,29.17646875,0.0752985388947053,2017,9
12,40,33.032375,0.330027650356754,2017,9
12,42,31.8681428571429,0.787817379217109,2017,9
12,44,31.0223428571429,0.216281535321461,2017,9
12,46,30.8662181818182,0.355283647292793,2017,9
12,48,30.8194375,0.843429692876292,2017,9
12,50,29.800046875,1.69562149892278,2017,9
12,52,26.224703125,0.592146235683825,2017,9
12,54,26.435796875,0.448422249270565,2017,9
12,56,26.308734375,0.171398472163321,2017,9
12,58,26.417359375,0.229480390778785,2017,9
12,60,27.05825,0.293144961160802,2017,9
12,62,27.660546875,0.205347937768157,2017,9
12,64,28.085953125,0.0697966274001013,2017,9
12,66,28.095234375,0.0852545659881359,2017,9
12,68,28.382671875,0.165366265411392,2017,9
12,70,28.67278125,0.151135014668111,2017,9
12,72,28.8065,0.170270186785404,2017,9
12,74,28.0517741935484,0.601131139862034,2017,9
12,78,28.5255,0.0360624458405153,2017,9
12,80,29.496453125,0.295127679105513,2017,9
12,82,29.465421875,0.124891801386526,2017,9
12,84,29.3935,0.111916493812581,2017,9
12,86,29.4175625,0.151373057111743,2017,9
14,38,32.94675,0.226031524350034,2017,9
14,40,33.4404285714286,0.192438990272134,2017,9
